host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,percentage_aval_30,has_shampoo,has_kitchen,has_heating,has_air conditioning,has_smoke alarm,has_essentials,has_iron,has_free parking on premises,has_hangers,has_hair dryer,has_washer,has_long term stays allowed,has_wifi,entire_space
0,84.0,84.0,1,1,30.31991,-97.7307,1,1.0,1.0,17.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,10,2,0,4.9,4.9,4.7,4.8,5.0,5.0,5.0,0,78,0.15,0.0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
1,1.0,1.0,1,1,30.20904,-97.89642,4,1.0,3.0,150.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,107,18,0,5.0,4.98,4.98,5.0,4.99,4.96,4.93,0,1,1.61,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,1.0,1.0,1,1,30.27784,-97.84569,2,1.0,2.0,46.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,2,0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,0.03,0.9666666666666667,0,1,1,1,0,1,0,1,0,0,1,1,1,0
0,1.0,1.0,1,1,30.2625,-97.75586,6,3.0,3.0,150.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,,,,,,,,0,1,,0.0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1,2.0,2.0,1,1,30.3505,-97.6088,2,1.0,1.0,41.0,14,1125,14.0,14.0,1125.0,1125.0,14.0,1125.0,1,30,4,0,4.63,4.63,4.77,4.7,4.63,4.47,4.6,0,3,0.45,0.03333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1.0,1.0,1,1,30.29725,-97.84058,6,3.0,4.0,375.0,1,14,1.0,1.0,14.0,14.0,1.0,14.0,1,60,0,0,4.58,4.75,4.5,4.87,4.83,4.85,4.72,0,1,1.2,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1,6.0,6.0,1,1,30.30046,-97.72811,2,,2.0,149.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,127,21,1,4.91,4.98,4.89,4.98,4.98,4.97,4.84,0,5,1.92,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,1,30.28438,-97.75133,5,2.0,2.0,151.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.06,0.0,0,1,0,1,1,1,1,1,0,0,1,1,1,1
1,3.0,3.0,1,1,30.25203,-97.77007,7,2.0,4.0,499.0,2,13,2.0,3.0,1125.0,1125.0,2.0,1125.0,1,44,11,0,4.93,4.89,4.77,5.0,4.98,4.95,4.7,0,3,0.72,0.26666666666666666,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0,2.0,2.0,1,0,30.29469,-97.73698,6,1.0,1.0,49.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,13,0,0,4.54,4.77,4.23,5.0,4.92,4.85,4.69,0,2,0.2,0.0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
1,1.0,1.0,1,1,30.40962,-97.91709,12,4.0,6.0,822.0,2,29,2.0,3.0,1125.0,1125.0,2.4,1125.0,1,118,29,1,4.89,4.9,4.82,4.96,4.92,4.88,4.77,1,2,1.79,0.4666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1.0,1.0,1,1,30.34033,-97.85411,6,3.0,5.0,220.0,2,180,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,53,17,0,4.88,4.8,4.96,5.0,5.0,4.9,4.86,1,1,0.81,0.0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1,2.0,2.0,1,1,30.21531,-97.85053,2,,1.0,87.0,1,10,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,487,79,8,4.94,4.97,4.92,4.99,4.98,4.91,4.9,1,2,7.35,0.26666666666666666,1,1,1,1,1,1,0,1,1,1,0,0,0,0
0,84.0,84.0,1,1,30.32197,-97.72521,1,1.0,1.0,25.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,11,2,0,4.91,4.91,3.73,4.91,4.91,5.0,4.73,0,78,0.17,0.0,0,1,1,1,1,1,0,1,1,0,1,1,1,0
1,1.0,1.0,1,0,30.2698,-97.79755,6,3.0,5.0,450.0,3,90,3.0,3.0,90.0,90.0,3.0,90.0,1,21,10,1,4.95,4.95,4.95,5.0,5.0,5.0,4.9,0,1,0.59,0.06666666666666667,1,1,1,0,1,1,1,1,1,1,0,1,1,1
1,1.0,1.0,1,0,30.29355,-98.02656,2,1.0,1.0,147.0,2,14,2.0,2.0,14.0,14.0,2.0,14.0,1,102,29,4,4.95,4.97,4.95,4.95,4.97,4.9,4.87,0,1,1.67,0.5,0,1,1,1,1,1,1,1,1,1,0,0,1,0
0,1.0,1.0,1,1,30.21963,-97.74422,2,1.0,1.0,59.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,2,0,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,0,1,0.03,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
0,1.0,1.0,1,1,30.26715,-97.69349,3,1.0,2.0,67.0,3,30,3.0,3.0,30.0,30.0,3.0,30.0,1,23,0,0,4.83,4.91,4.83,4.95,4.96,4.73,4.95,0,1,0.35,0.0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
0,1.0,1.0,1,0,30.28825,-97.64462,2,1.0,1.0,68.0,1,7,1.0,1.0,7.0,7.0,1.0,7.0,1,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.03,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
0,2.0,2.0,1,0,30.27027,-97.72775,8,3.0,4.0,1375.0,5,21,5.0,5.0,21.0,21.0,5.0,21.0,1,12,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.92,0,1,0.2,0.0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
1,1.0,1.0,1,1,30.38466,-97.66433,2,1.0,1.0,145.0,1,4,1.0,2.0,4.0,4.0,1.0,4.0,1,138,19,3,4.94,4.98,4.97,4.99,4.99,4.83,4.94,0,1,2.08,0.6666666666666666,1,1,1,1,1,1,1,1,1,1,0,0,1,1
0,1.0,1.0,1,0,30.43826,-97.73179,3,1.0,1.0,81.0,2,3,2.0,2.0,3.0,3.0,2.0,3.0,0,40,10,0,4.67,4.67,4.79,4.85,4.82,4.59,4.67,0,1,0.6,0.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,1.0,1.0,1,1,30.2269,-97.78973,2,1.0,1.0,22.0,1,7,1.0,1.0,7.0,7.0,1.0,7.0,0,0,0,0,,,,,,,,0,1,,0.0,0,1,1,1,1,1,0,1,0,0,1,0,1,0
1,1.0,1.0,1,1,30.22424,-97.90985,4,2.0,2.0,120.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,63,0,0,4.95,4.94,5.0,4.97,4.97,4.98,4.95,0,1,1.28,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
0,1.0,1.0,1,1,30.25294,-97.72487,3,,2.0,159.0,2,13,2.0,2.0,13.0,13.0,2.0,13.0,0,0,0,0,,,,,,,,0,1,,0.0,1,1,1,1,1,1,1,1,1,0,0,0,1,1
0,1.0,1.0,1,1,30.26546,-97.7639,5,2.0,2.0,300.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.06,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1.0,1.0,1,1,30.2182,-97.76969,2,1.0,2.0,55.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,142,0,0,4.97,4.99,4.99,4.99,4.99,4.93,4.99,1,1,2.14,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1.0,1.0,1,1,30.26149,-97.76001,2,1.0,1.0,200.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,6,0,0,4.8,4.6,4.8,5.0,5.0,4.6,4.8,1,1,0.09,0.0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
0,1.0,1.0,1,1,30.25657,-97.76397,5,1.0,2.0,500.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,,,,,,,,0,1,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,3.0,3.0,1,1,30.25073,-97.72564,2,,1.0,156.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,284,34,2,4.88,4.92,4.81,4.96,4.96,4.93,4.88,1,3,4.3,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,0,1,1,1
0,1.0,1.0,1,1,30.2701,-97.7291,1,1.0,1.0,99.0,4,31,3.0,5.0,31.0,31.0,3.0,31.0,1,107,1,1,4.94,4.95,4.78,4.98,4.99,4.93,4.9,0,1,1.62,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1.0,1.0,1,1,30.25136,-97.76972,4,2.0,2.0,495.0,3,30,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,184,29,3,4.97,4.96,4.99,4.97,4.96,4.95,4.89,1,1,2.8,0.06666666666666667,0,0,1,1,1,0,1,0,0,1,1,0,1,1
0,1.0,1.0,1,1,30.25785,-97.79071,4,1.0,1.0,220.0,2,4,2.0,2.0,4.0,4.0,2.0,4.0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.02,0.0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
0,1.0,1.0,1,1,30.33726,-97.7623,6,3.0,3.0,525.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,,,,,,,,0,1,,0.0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
0,4.0,4.0,1,1,30.46055,-97.78572,2,1.0,1.0,40.0,1,14,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,268,41,4,4.55,4.69,4.5,4.87,4.62,4.81,4.63,0,5,4.01,0.4666666666666667,1,1,1,1,1,1,1,1,1,1,1,0,1,0
0,2.0,2.0,1,1,30.25844,-97.73009,2,,2.0,68.0,1,30,1.0,1.0,30.0,30.0,1.0,30.0,1,95,0,0,4.7,4.84,4.89,4.98,4.96,4.81,4.8,1,2,1.42,0.0,1,0,1,1,0,1,0,0,0,0,0,1,0,1
1,0.0,0.0,1,1,30.23579,-97.89945,6,1.0,5.0,155.0,1,15,1.0,5.0,15.0,15.0,1.1,15.0,1,58,1,1,4.97,4.95,5.0,4.98,4.98,4.84,4.95,0,1,0.88,0.23333333333333334,1,1,0,0,1,1,1,0,1,1,0,0,1,0
1,7.0,7.0,1,1,30.27933,-97.71852,4,1.0,1.0,343.0,2,14,2.0,2.0,14.0,14.0,2.0,14.0,1,178,40,3,5.0,4.98,4.99,4.99,5.0,4.9,4.94,1,2,2.69,0.3333333333333333,0,0,1,1,1,0,1,1,0,1,0,0,1,1
0,1.0,1.0,1,0,30.25347,-97.778,10,5.0,6.0,625.0,2,15,2.0,2.0,15.0,15.0,2.0,15.0,1,61,0,0,5.0,5.0,4.95,4.97,5.0,4.93,4.85,0,1,0.92,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1.0,1.0,1,1,30.30508,-97.68672,8,3.0,4.0,323.0,2,1125,1.0,5.0,1125.0,1125.0,2.1,1125.0,1,304,80,10,4.82,4.85,4.69,4.96,4.95,4.83,4.82,1,1,4.62,0.43333333333333335,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,1,30.29671,-97.6772,2,1.0,1.0,79.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,137,36,2,4.8,4.88,4.74,4.97,4.88,4.79,4.87,0,1,2.07,0.26666666666666666,1,0,1,1,1,1,0,1,1,1,1,1,1,0
0,1.0,1.0,1,1,30.29659,-97.73575,4,2.0,2.0,150.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,63,0,0,4.87,4.94,4.95,5.0,4.98,4.89,4.9,1,1,0.96,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1.0,1.0,1,1,30.25346,-97.72296,5,2.0,3.0,153.0,2,120,2.0,2.0,120.0,120.0,2.0,120.0,1,154,13,0,4.95,4.97,4.9,4.99,5.0,4.97,4.88,0,1,2.34,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
0,2.0,2.0,1,1,30.28473,-97.75797,3,1.0,1.0,139.0,1,3,1.0,1.0,3.0,3.0,1.0,3.0,1,25,0,0,4.92,5.0,5.0,5.0,5.0,4.84,4.68,0,2,0.37,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1,1.0,1.0,1,1,30.2512,-97.70015,2,1.0,1.0,125.0,3,7,3.0,3.0,7.0,7.0,3.0,7.0,1,59,10,1,5.0,5.0,5.0,5.0,4.98,4.9,4.91,0,1,0.89,0.0,1,0,1,1,1,1,0,0,1,1,0,0,1,0
0,1.0,1.0,1,1,30.26063,-97.78794,2,1.0,1.0,200.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,,,,,,,,0,1,,0.0,1,1,1,1,1,1,0,1,0,0,1,1,1,0
1,1.0,1.0,1,1,30.31846,-97.7103,2,1.0,1.0,102.0,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,65,15,4,4.92,4.95,4.95,4.97,5.0,4.91,4.92,0,1,0.98,0.2,1,1,0,0,1,1,1,1,1,1,0,1,0,0
0,1.0,1.0,1,1,30.23885,-97.72854,2,1.0,1.0,60.0,1,3,1.0,1.0,3.0,3.0,1.0,3.0,1,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.01,0.0,1,0,1,1,1,1,0,1,1,0,1,0,0,0
0,1.0,1.0,1,1,30.31005,-97.71456,1,1.0,1.0,375.0,1,4,1.0,1.0,4.0,4.0,1.0,4.0,1,2,0,0,4.5,4.5,5.0,5.0,5.0,4.5,4.5,0,1,0.03,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1,1.0,1.0,1,1,30.32044,-97.67049,6,3.0,4.0,514.0,3,30,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,56,28,1,4.93,4.88,4.88,4.98,5.0,4.84,4.91,0,1,1.15,0.23333333333333334,0,1,0,0,1,1,1,1,1,1,0,1,1,1
0,2.0,2.0,1,1,30.27553,-97.71998,2,1.0,1.0,140.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,8,0,0,5.0,5.0,4.88,5.0,5.0,4.88,4.88,0,2,0.12,0.0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
0,1.0,1.0,1,1,30.26552,-97.73316,5,2.0,3.0,615.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,197,36,4,4.86,4.92,4.86,4.95,4.97,4.82,4.79,0,1,2.99,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,1,30.23734,-97.78809,3,1.0,1.0,47.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0.07,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
0,3.0,3.0,1,1,30.23008,-97.77175,2,1.0,1.0,45.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,3,0,0,4.67,5.0,4.33,5.0,5.0,5.0,4.5,0,3,0.04,0.0,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1,1.0,1.0,1,1,30.29234761161729,-97.705886368366,3,1.0,1.0,250.0,3,45,3.0,4.0,45.0,45.0,3.0,45.0,1,39,0,0,4.89,5.0,5.0,5.0,5.0,4.84,4.78,1,1,0.64,0.23333333333333334,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,2.0,2.0,1,1,30.22941,-97.6921,1,1.0,1.0,94.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,180,34,5,4.93,4.96,4.93,4.98,4.94,4.73,4.94,1,2,2.75,0.5666666666666667,0,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1.0,1.0,1,0,30.24262,-97.78193,2,1.0,1.0,350.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,9,0,0,4.44,4.89,4.22,4.88,4.89,5.0,4.5,0,1,0.13,0.0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
0,2.0,2.0,1,1,30.26554,-97.74321,4,1.0,1.0,699.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,,,,,,,,0,2,,0.0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
0,0.0,0.0,1,0,30.2613,-97.70615,6,2.0,3.0,513.0,1,90,1.0,1.0,90.0,90.0,1.0,90.0,1,3,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,3.0,0.06666666666666667,0,1,1,1,1,1,1,0,1,0,1,1,1,1
0,1.0,1.0,1,1,30.31075,-97.71201,2,1.0,1.0,220.0,1,2,1.0,1.0,2.0,2.0,1.0,2.0,0,0,0,0,,,,,,,,0,1,,0.0,0,1,1,1,1,0,0,1,0,0,1,0,1,1
0,1.0,1.0,1,1,30.29271,-97.74334,4,1.0,2.0,120.0,1,5,1.0,1.0,5.0,5.0,1.0,5.0,0,27,0,0,4.65,4.88,4.46,4.88,4.85,4.79,4.58,0,1,0.4,0.0,1,1,1,1,1,1,0,0,1,0,0,0,1,1
1,7.0,7.0,1,1,30.27995,-97.71883,2,1.0,1.0,205.0,2,12,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,150,39,3,4.98,4.99,4.97,4.99,5.0,4.89,4.93,0,2,2.28,0.4666666666666667,0,0,1,1,1,0,1,1,0,1,0,0,1,0
1,1.0,1.0,1,1,30.27091,-97.81276,2,1.0,1.0,175.0,2,10,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,87,21,0,4.98,4.97,4.97,5.0,4.97,4.87,4.79,0,1,1.32,0.7,0,0,1,1,1,0,1,1,0,1,0,0,1,1
1,1.0,1.0,1,1,30.3244,-97.8749,3,1.0,3.0,109.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,110,39,2,4.94,4.92,4.95,4.95,4.9,4.92,4.84,0,1,1.68,0.13333333333333333,1,0,1,1,1,1,1,1,1,1,0,1,1,1
0,1.0,1.0,1,0,30.17097,-97.83057,3,1.0,2.0,550.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,0,,,,,,,,0,1,,0.0,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1,3.0,3.0,1,1,30.27255,-97.75698,2,1.0,1.0,402.0,2,1125,2.0,3.0,1125.0,1125.0,2.0,1125.0,1,430,75,6,4.91,4.96,4.96,4.98,4.97,4.96,4.87,0,1,6.52,0.06666666666666667,0,1,0,0,1,1,1,0,1,1,0,1,1,1
0,2.0,2.0,1,1,30.23083,-97.73289,8,2.0,5.0,216.0,2,1125,1.0,3.0,1125.0,1125.0,1.9,1125.0,1,203,53,4,4.58,4.67,4.71,4.9,4.93,4.44,4.63,0,2,3.26,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,2.0,2.0,1,1,30.26676,-97.7077,6,3.0,2.0,400.0,8,14,8.0,8.0,14.0,14.0,8.0,14.0,1,2,0,0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0,2,0.03,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0,2.0,2.0,1,1,30.27713,-97.72158,10,4.0,3.0,400.0,3,14,3.0,3.0,14.0,14.0,3.0,14.0,1,2,0,0,4.5,5.0,4.5,4.5,5.0,5.0,5.0,0,2,0.03,0.0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
0,3.0,3.0,1,0,30.2114,-97.98655,3,1.0,3.0,188.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,6,4,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,3,0.1,0.8666666666666667,1,0,1,0,1,1,1,0,1,1,0,1,1,0
0,1.0,1.0,1,1,30.27324,-97.73023,4,1.0,2.0,97.0,2,5,2.0,2.0,5.0,5.0,2.0,5.0,0,21,0,0,5.0,5.0,4.95,4.95,5.0,4.81,4.95,0,1,0.32,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1.0,1.0,1,1,30.26231952903265,-97.7116729258016,6,3.0,3.0,333.0,28,1125,28.0,28.0,1125.0,1125.0,28.0,1125.0,1,20,0,0,4.95,4.95,4.8,5.0,4.95,4.47,5.0,0,1,0.31,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,1,30.28057,-97.74501,4,2.0,2.0,220.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,,,,,,,,0,1,,0.0,0,1,1,1,0,1,0,1,0,0,1,1,1,1
0,10.0,10.0,1,0,30.40382,-97.70899,4,1.0,3.0,247.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,1,9,0,0,5.0,5.0,5.0,5.0,5.0,4.67,4.78,0,4,0.14,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3.0,3.0,1,1,30.1721,-97.69285,6,3.0,4.0,573.0,3,5,3.0,3.0,5.0,5.0,3.0,5.0,1,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,3,0.14,0.2,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1,5.0,5.0,1,1,30.34234,-97.71565,2,1.0,1.0,200.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,188,40,4,4.9,4.93,4.96,4.96,4.96,4.81,4.86,1,2,2.87,0.2,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1.0,1.0,1,1,30.26803,-97.71754,10,5.0,6.0,1300.0,3,14,3.0,3.0,14.0,14.0,3.0,14.0,1,16,6,0,5.0,4.93,4.6,4.93,5.0,4.93,4.47,0,2,0.26,0.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1.0,1.0,1,0,30.15012,-97.84171,2,1.0,1.0,150.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,,,,,,,,0,1,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3.0,3.0,1,1,30.28341,-97.77594,2,1.0,2.0,95.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,1,61,7,0,4.79,4.85,4.84,4.84,4.82,4.87,4.85,0,2,0.94,0.7,0,1,1,1,1,1,0,1,1,0,0,1,1,0
0,28.0,28.0,1,1,30.26629,-97.74086,6,2.0,4.0,238.0,1,180,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,108,19,2,4.71,4.82,4.82,4.85,4.78,4.97,4.73,1,27,1.64,0.23333333333333334,0,1,1,1,1,1,0,1,0,0,1,1,1,1
0,3.0,3.0,1,0,30.48737,-97.76377,10,5.0,6.0,411.0,28,1000,28.0,28.0,1125.0,1125.0,28.0,1125.0,1,31,0,0,4.73,4.7,4.83,4.77,4.8,4.67,4.7,0,1,0.54,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,1.0,1.0,1,1,30.20085,-97.77331,5,2.0,2.0,200.0,2,3,2.0,2.0,3.0,3.0,2.0,3.0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.02,0.0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1,2.0,2.0,1,1,30.31174,-97.72345,2,,1.0,86.0,1,90,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,476,85,4,4.85,4.92,4.88,4.94,4.91,4.92,4.84,1,1,7.24,0.03333333333333333,1,1,1,1,1,1,1,1,0,1,0,1,1,1
0,1.0,1.0,1,1,30.34785,-97.77932,12,5.0,8.0,1379.0,3,200,1.0,3.0,60.0,200.0,2.8,188.7,1,30,7,0,4.93,4.93,4.97,4.93,4.97,4.97,4.87,0,1,0.46,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,2.0,2.0,1,1,30.24271,-97.78282,4,2.0,2.0,1000.0,1,7,1.0,1.0,7.0,7.0,1.0,7.0,0,0,0,0,,,,,,,,0,1,,0.0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
1,2.0,2.0,1,1,30.24702,-97.75113,2,1.0,1.0,190.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,88,33,4,4.98,4.95,4.98,4.98,4.99,5.0,4.87,0,2,1.35,0.2,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1.0,1.0,1,0,30.28031,-97.692,4,1.0,1.0,122.0,30,180,30.0,30.0,180.0,180.0,30.0,180.0,1,143,4,2,4.94,4.92,4.99,4.98,4.97,4.78,4.89,0,1,2.18,0.0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
1,25.0,25.0,1,1,30.26019,-97.73794,3,1.0,1.0,532.0,2,1125,3.0,6.0,1125.0,1125.0,5.1,1125.0,1,170,24,1,4.82,4.95,4.87,4.9,4.94,4.89,4.7,1,4,2.6,0.9,0,1,1,1,1,0,1,0,0,1,1,0,1,1
0,1.0,1.0,1,0,30.24407,-97.752,4,2.0,2.0,599.0,3,1125,3.0,4.0,1125.0,1125.0,3.0,1125.0,1,22,3,1,5.0,5.0,4.95,4.89,4.9,5.0,4.89,0,1,0.34,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,3.0,3.0,1,1,30.28048,-97.6776,2,1.0,1.0,52.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,26,0,0,4.73,4.81,4.19,4.88,5.0,4.65,4.73,0,3,0.42,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
0,1.0,1.0,1,0,30.19861,-97.77178,3,1.0,1.0,20.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,0,0,0,0,,,,,,,,0,1,,0.0,1,1,0,0,1,1,0,0,1,0,1,1,0,1
0,1.0,1.0,1,1,30.22613,-97.76074,6,1.0,1.0,73.0,2,14,2.0,2.0,14.0,14.0,2.0,14.0,0,6,0,0,4.67,4.67,4.83,4.83,5.0,4.83,4.83,0,1,0.1,0.0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
1,6.0,6.0,1,1,30.26844,-97.68574,2,1.0,1.0,127.0,28,60,28.0,30.0,120.0,1125.0,28.4,944.8,1,264,6,1,4.9,4.95,4.85,4.97,4.98,4.73,4.84,1,2,4.03,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1.0,1.0,1,1,30.18884,-97.78428,5,3.0,3.0,346.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,27,10,0,5.0,5.0,5.0,5.0,5.0,4.88,4.88,0,1,0.42,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,4.0,4.0,1,1,30.4528,-97.6862,14,5.0,7.0,548.0,2,1125,2.0,3.0,1125.0,1125.0,2.1,1125.0,1,170,38,2,4.81,4.9,4.85,4.96,4.92,4.78,4.84,0,1,2.64,0.36666666666666664,1,1,1,1,1,1,1,1,1,1,1,1,1,1
